participant_id,file_name,file_format,file_description,file_mapping_level,file_size,md5sum,file_url_in_cds,imaging_modality,imaging_equipment_manufacturer,imaging_equipment_model,imaging_software,imaging_protocol,organ_or_tissue,longitudinal_temporal_event_type,longitudinal_temporal_event_offset,HTAN_Data_File_ID
HTA5_1589,processed_images46.tif.zstd,TIFF,,,428275689,85a32edab40be1cb707bf2384a98f5bc,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images46.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204046046
HTA5_1589,processed_images47.tif.zstd,TIFF,,,417576562,25e6c915719bc2cdc3bb706045a9e2f5,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images47.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204047047
HTA5_1589,processed_images48.tif.zstd,TIFF,,,426914368,fe8d573a45394c31997c461a710d0684,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images48.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204048048
HTA5_1589,processed_images49.tif.zstd,TIFF,,,409929212,4dccdcec11c95b11785168c14b83b918,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images49.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204049049
HTA5_1589,processed_images5.tif.zstd,TIFF,,,431990854,18b90874c1431f8edf39d97af282f031,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images5.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204005005
HTA5_1589,processed_images50.tif.zstd,TIFF,,,418236826,be23f72d4c782b0721438423ce927f4d,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images50.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204050050
HTA5_1589,processed_images51.tif.zstd,TIFF,,,419753867,013b42224940a7c896fd8035a4d16915,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images51.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204051051
HTA5_1589,processed_images52.tif.zstd,TIFF,,,465712353,0878184c4056924626e351f0fff97376,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images52.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204052052
HTA5_1589,processed_images53.tif.zstd,TIFF,,,467955817,bd9e5a43f57f6f4d9d0e4193114bfd4a,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images53.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204053053
HTA5_1589,processed_images54.tif.zstd,TIFF,,,468069580,a93c913fcbcc2f3bef5f50a406f5807a,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images54.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204054054
HTA5_1589,processed_images55.tif.zstd,TIFF,,,467510131,dce79eec4e71098c454df94c0afa7a67,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images55.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204055055
HTA5_1589,processed_images56.tif.zstd,TIFF,,,467648053,e1996e91f676217928c69b6e8bb174dd,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images56.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204056056
HTA5_1589,processed_images57.tif.zstd,TIFF,,,428047584,c3531fabc07c0f1702d635debe9e1ac5,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images57.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204057057
HTA5_1589,processed_images58.tif.zstd,TIFF,,,454396105,bc6e604118e5ef260d530b01da7510b0,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images58.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204058058
HTA5_1589,processed_images59.tif.zstd,TIFF,,,425254580,6c4048315e6a5e44ebc01ff2c646b813,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images59.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204059059
HTA5_1589,processed_images6.tif.zstd,TIFF,,,429938870,6a874a872120179112d061503f408017,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images6.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204006006
HTA5_1589,processed_images60.tif.zstd,TIFF,,,413504277,e00e6e1331c67095357c0ebc7a5e385b,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images60.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204060060
HTA5_1589,processed_images61.tif.zstd,TIFF,,,409149360,0e8c681197707c9e2a6ccf4191777f43,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images61.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204061061
HTA5_1589,processed_images62.tif.zstd,TIFF,,,406516698,a532c57f6e924d93a2ac03f63cdcbd68,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images62.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204062062
HTA5_1589,processed_images63.tif.zstd,TIFF,,,410963844,f0d3584e9b965b6a7fa46011b6e50268,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images63.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204063063
HTA5_1589,processed_images64.tif.zstd,TIFF,,,401865774,88e5ab1b7fdbc0df72b4e2b784f916be,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images64.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204064064
HTA5_1589,processed_images65.tif.zstd,TIFF,,,399925479,5fe43108a138b491fe3bdedb93e75c1e,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images65.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204065065
HTA5_1589,processed_images66.tif.zstd,TIFF,,,410603130,a3a0ce2674363f167db6b4bfcf1bdb99,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images66.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204066066
HTA5_1589,processed_images67.tif.zstd,TIFF,,,420404867,f692a734d32ca1554abb6c0f55544610,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images67.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204067067
HTA5_1589,processed_images68.tif.zstd,TIFF,,,409897288,be25c3f8021a819294feffe55ebddb9f,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images68.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204068068
HTA5_1589,processed_images69.tif.zstd,TIFF,,,404159342,4889f64821ec55696cc8f78e9b065307,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images69.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204069069
HTA5_1589,processed_images7.tif.zstd,TIFF,,,435216261,d4343addb1775ebc60167934abcf663d,s3://cds-290-htan-x6gj-xr09/v24.8.1.img/htan-dcc-dfci/merfish_level_2_breast/HTAN_MBC-1589_slice1204/processed_images7.tif.zstd,SM,MERFISH,MERFISH,MERlin,dx.doi.org/10.17504/protocols.io.bujrnum6,Breast,,,HTA5_1589_1204007007
